X1	X2	Y
53.04272943	-8.701369379	1
271.13917471	8.268479893	0
-62.886677590000005	5.675694922	0
29.354067860000008	7.039539918	0
20.95473300000001	-2.676864711	1
388.35354422	6.015458087	0
-2.694617270000002	0.066106681	0
604.45723496	-4.70333247	1
238.05099595	-3.14719209	0
255.12923195	-5.447084893	1
-280.40714376	-0.43507859	1
116.43009221	-6.045101692	1
345.78980097	2.088303525	0
-142.02403141000002	5.2959838	0
18.25004612	-0.265526048	0
315.28225705	5.661867899	0
604.46241937	-1.770836861	1
-19.3592176	5.848435554	0
-35.98875941	-1.728007464	1
15.800813039999994	-7.755684565	1
452.99034519	-1.788398713	0
409.98222843	-0.589746343	0
387.52463313	6.683833354	0
317.296373	-4.70920069	1
-336.27139948	1.559260163	1
513.2723555800001	1.732454827	1
-240.2877100000001	3.291340018	1
358.20872448	5.563068722	0
-43.84292391	7.429433418	0
-31.445524209999974	-3.144721418	1
-186.12891202	5.842233887	0
32.43221412	-3.02979718	1
232.38085847	-1.486002417	0
308.76379237	-7.245520292	1
122.42822162	-4.829547781	1
575.4856267	-0.77936616	1
-139.38765136999996	2.581452623	1
410.65723304	-3.294224796	1
15.063224649999997	-1.948677595	0
-341.38844925	2.327940257	1
85.140512	-3.402522791	1
-50.84903967	6.071676033	0
217.86793102	9.16429161	0
430.50399326	-2.527091307	1
-207.24844248	2.398364273	0
360.17632332999995	-3.535653184	0
545.81560072	3.288502548	1
584.4233184	-4.482353196	1
138.9716075	-3.516589402	1
-127.98096594000005	2.506470199	1
492.87938746	2.459130664	1
46.56793824	2.856347075	0
-100.75383006	-4.097244664	1
414.70956223	-8.310949308	1
352.12068889	-8.011988713	1
109.1495642	10.12057729	0
11.058726880000007	1.840226422	0
82.85157738	-0.651426181	0
74.80573097	-4.264436028	0
456.3432202400001	-4.666523271	1
225.53128812	-10.09707767	1
488.73520581	-4.394045416	1
-149.81769924999998	-1.889520122	1
229.11886596	-2.574505836	0
112.54989918	4.088828622	0
-96.01764385	1.009253892	1
243.18814916	-2.517459978	0
241.65204865	-4.677869333	1
571.2683627399999	-0.13777095	1
150.19241094	1.966477401	0
323.21433792	2.89250491	0
43.68966010999999	-8.949047818	1
386.32692781	3.814629476	0
28.044476220000007	8.28924415	0
294.38638030000004	3.652650647	0
697.90937822	-4.723263704	1
-229.98548569000005	2.433422549	1
-114.6730453	-1.533353215	1
73.92403036	-6.860222457	0
190.10922634	-2.903858418	0
268.63528178	-3.71090619	0
318.15779118	6.866996079	0
-34.93055512999999	-2.983165534	1
-17.832924790000007	-7.032970343	1
22.29803692	2.088000825	0
310.89479131	-9.57924857	1
-34.369255159999994	4.487419169	0
218.38531957	-0.466210456	0
-213.1176916	5.370709578	1
341.1702706	6.316738447	0
275.84520695000003	3.138125842	0
252.08096519	-1.630837243	0
-115.65934348	7.840984631	0
492.51259761000006	2.378062837	1
276.9499256	-0.361064677	0
-65.0347874	2.375828198	0
99.43652478	-6.295731603	1
82.35564887	-2.092129979	1
525.85806725	2.914294091	1
142.79309692	-1.376055072	0
390.31385313	-8.940272766	1
440.53323857	1.335630426	1
38.11405335999999	7.440864194	0
163.06794613	5.403963758	0
467.25478398	2.823900634	1
-165.4536885	-0.519242012	1
427.13201612	-8.609536328	1
-330.0282259	0.032952485	1
453.39942694	-6.956035817	1
-182.1506303	3.59516599	1
239.35489134	-6.242644301	1
-34.71245969999999	0.6911317	1
30.188132	4.037331532	0
-252.78981535	1.244164506	1
-139.23819038000002	-2.196258496	1
225.78796615	7.215926594	0
118.76194467	-7.313500775	1
-18.32741515	-7.508788847	1
344.0567070899999	5.647359416	0
84.10092694999999	5.165655821	0
-3.571632220000012	1.864105612	0
119.16395208	5.310572862	0
165.39814267	-9.253426845	1
63.73499899	0.776523787	0
324.40845581	-7.88052516	1
620.02891605	-5.69213889	1
278.53164287000004	1.19037856	0
139.08650942	-2.319489772	0
-77.95792693	4.166612894	0
-147.71019658000006	-0.340092475	1
416.07470888	2.681913101	1
80.89979524	5.068002555	0
-202.66664736	3.850235767	1
-47.66164273000001	-6.618361061	1
486.43422972	-1.41962229	1
468.51985688	0.862170094	1
336.45558594	2.831969765	0
241.01740898	-1.550250681	0
-81.35219984	1.987192069	1
311.43294697	-0.774399133	0
470.97238304000007	0.765655697	1
332.66336583	6.153214093	0
282.62769455	4.692887894	0
325.05517202	5.597810226	0
105.02720232	8.672050453	0
65.155869	-2.217329354	1
397.10702756	-3.357399188	0
573.77852277	2.981125401	1
451.38737319000006	-3.300925444	0
461.85448341	-6.704305713	1
39.7126365	-2.646190187	0
596.45807883	-8.965997769	1
-307.94354209000005	1.507410667	1
531.82830383	-8.176697642	1
621.45528589	4.781516573	1
438.35090282	-4.74263809	1
47.37108254000002	-5.806623218	1
201.05884453	-2.305194714	0
519.2911825900001	-0.149555217	1
-327.40479698	4.206849025	1
63.94708695	-3.465828374	1
488.4009640700001	1.693023502	0
265.54698286	-5.524024958	1
194.68430552	-0.166529996	0
-25.002121650000014	-4.296043983	1
228.93455134	-1.563105006	1
-134.70403775000003	7.11090273	0
83.05006461999999	-4.247659174	0
440.17627147	-5.938598297	1
473.01920649	-0.812595479	1
263.26161893999995	-4.315180972	0
241.23297839	6.853350674	0
280.69722783	-3.031626373	0
-94.26633093000004	7.297802299	0
614.15086821	-9.449096062	1
324.19169031	1.692670875	0
-102.34426093	1.159735708	0
166.91308386	8.14160398	0
-324.70415694	3.070323846	1
274.27327995	-5.095061806	1
272.39493152	-5.074631581	1
11.89363620000001	0.327662805	0
150.17797232	3.298873823	0
272.48800436	8.533515619	0
344.6853018400001	0.344085292	1
310.85165934	-6.130301437	1
-138.0386792	-1.295564571	1
-157.82362619999998	-2.320578779	1
380.69065941	5.52607191	0
289.56829143	1.483836155	0
384.99368114	-7.870293277	1
142.42428155	6.565498805	0
560.63865393	-5.679244362	1
559.0956048	-6.895586997	1
247.24375078	-5.636968989	1
154.30526367	5.891076004	0
369.63944126	-9.217184606	1
-83.68349313999997	2.129851377	0
442.31700804	-4.63811628	1
529.52303394	1.728014783	1
113.61027857	-8.47885531	1
534.99142295	0.449426771	1
-111.82200753	-0.843420955	1
184.42349804	-1.793740471	0
492.68833877	-0.493488114	1
554.04317105	-5.280140916	1
101.46743002	-9.014921009	1
-105.76834607	5.039010526	0
77.68271879	-6.555984519	1
181.88465607	-2.17995891	0
625.01046388	3.115109873	1
63.07054807	7.814805334	0
-208.97686750000005	1.501236879	1
599.2914908800001	-4.09067571	1
129.38049037000002	4.014070333	0
-36.03106944000001	-5.190055996	1
89.68945913	5.080607263	0
236.76686583000003	5.5441547	0
10.451307479999976	5.632940062	0
227.04617163	5.189324041	0
357.79626173	3.47014317	0
142.35525364	-3.313379021	0
-375.32016966	2.423223698	1
408.85994629	5.249864187	0
38.975638700000005	-3.347547589	1
-295.12589942	2.025206027	1
-117.30948099000004	8.072169168	0
330.16320383000004	-5.289812749	0
30.55766360999999	8.902142116	0
658.7520011500001	-3.749937868	1
-23.789644720000005	4.434882613	0
361.26249443	1.864570814	0
-130.24543219999995	-6.901279375	1
465.75097818	-2.353712923	1
-255.97855006	8.019812447	0
-24.67241493	1.049558577	0
643.0764444700001	-2.333237456	1
444.25013476	-2.693018311	1
59.70469509	-2.706809363	0
-349.91052351	1.269792495	1
412.0641993	5.228276464	0
271.46111101	2.723978562	0
-226.75443612	-0.416305142	1
371.24881049	7.660376976	0
-5.968851939999993	6.673164137	0
-100.85232901999998	7.570730115	0
297.04145993	-2.143301641	0
277.4048283	-9.544559388	1
52.54343105	-5.012805945	1
360.30030215	-1.338949282	0
525.58126954	3.884247486	1
160.11823881	-9.6980955	1
-106.47082945999998	7.146699415	0
559.23507434	0.583088782	1
493.78344733	-1.394804917	1
14.230317469999989	2.164817598	0
-252.85814207	7.086397675	0
379.98671365	-4.330865234	1
484.96702839000005	1.545439877	1
478.7269590300001	1.780060983	1
231.9706087	2.790115503	0
376.20666381	-9.022989048	1
509.87265354	-5.513525431	1
61.81571085000001	1.56166224	0
641.92481448	-2.622455086	1
207.6895169	-3.464058525	0
150.64722039999998	8.679795237	0
203.84813859	-7.391809893	1
598.96268149	0.603369131	1
7.383166250000023	-0.054392437	0
116.11740424	-8.254872417	1
510.5435678399999	0.389681828	1
434.21504669	-8.508669805	1
-40.54777989000002	4.693341949	0
39.826935160000005	0.013734858	0
106.78205549	-2.249610872	0
-149.40405916999998	3.083871838	0
174.81925143	-8.695151533	1
106.45044848	5.75554083	0
420.30647019	-5.094868407	1
174.4194178	-4.130979658	0
558.7687405	3.844257684	1
78.75435033	-2.06575641	1
134.29330555	-7.7616681	1
3.711104710000008	-2.440095222	0
459.27410239	5.545031084	0
375.30625633	7.026382815	0
586.20882975	2.917961603	1
286.52012141	-5.843620015	1
-388.23136026	3.783287726	1
-159.54677888999998	-2.723691234	1
-161.03080192	-0.931587721	0
257.78219492	-4.649731083	0
539.3501854	-3.18332069	1
-71.23481354000003	-3.613264028	1
394.52107587	-0.83112549	0
